"Stage","FAI","Data"
"trail_5","startTime","1899-12-31 00:10:09.7"
"trail_5","bin","24"
"trail_5","fixture1","#104"
"trail_5","fixture","#114"
"trail_5","FAI3_1","0.05657"
"trail_5","FAI3_2","0.05674"
"trail_5","FAI3_3","0.05589"
"trail_5","FAI3_4","0.05049"
"trail_5","FAI3_5","0.05201"
"trail_5","FAI3_6","0.05301"
"trail_5","FAI7","0.18418"
"trail_5","FAI44","0.01494"
"trail_5","FAI45","0.0821"
"trail_5","FAI72_T3A","0.00373"
"trail_5","FAI72_T3B","0.03154"
"trail_5","FAI72_T4A","0.00975"
"trail_5","FAI72_T4B","0.00322"
"trail_5","FAI72_T9A","0.00864"
"trail_5","FAI72_T9B","0.02709"
"trail_5","FAI73_T12","0.11854"
"trail_5","FAI73_T1","0.11453"
"trail_5","FAI73_T2A","0.13245"
"trail_5","FAI73_T2B","0.07504"
"trail_5","FAI73_T5A","0.1542"
"trail_5","FAI73_T5B","0.19572"
"trail_5","FAI73_T6","0.12128"
"trail_5","FAI73_T7A","0.12999"
"trail_5","FAI73_T7B","0.09724"
"trail_5","FAI73_T7C","0.1423"
"trail_5","FAI73_T10A","0.17586"
"trail_5","FAI73_T10B","0.14933"
"trail_5","FAI73_T11","0.12823"
"trail_5","FAI72DOE_1","3.9719999999999998E-2"
"trail_5","FAI72DOE_2","0.0395"
"trail_5","FAI72DOE_3","0.05476"
"trail_5","FAI73DOE_1","0.15604"
"trail_5","FAI73DOE_2","0.24284"
"trail_5","FAI73DOE_3","0.13181"
"trail_5","FAI73DOE_4","0.14339"
"trail_5","FAI73DOE_5","0.15477"
"trail_5","FAI73DOE_6","0.15778"
"trail_5","FAI73DOE_7","0.13992"
"trail_5","FAI73DOE_8","0.16468"
"trail_5","FAI73DOE_9","0.15266"
"trail_5","FAI73DOE_10","0.1859"
"trail_5","FAI73DOE_11","0.25343"
"trail_5","FAI73DOE_12","0.17809"
"trail_5","FAI16","40.39656"
"trail_5","FAI17","33.98755"
"trail_5","FAI19","23.12884"
"trail_5","FAI21","20.6105"
"trail_5","FAI22","12.34839"
"trail_5","FAI23","0.43592"
"trail_5","FAI24","4.50031"
"trail_5","FAI25","121.27399"
"trail_5","FAI26","115.34653"
"trail_5","FAI27","113.54771"
"trail_5","FAI28","111.04506"
"trail_5","FAI30","2.70604"
"trail_5","FAI31","0.67648"
"trail_5","FAI33","84.1498"
"trail_5","FAI34","80.51462"
"trail_5","FAI35","71.17555"
"trail_5","FAI36","62.41705"
"trail_5","FAI37","56.27144"
"trail_5","FAI38","3.90106"
"trail_5","FAI39","1.13204"
"trail_5","FAI40","42.75149"
"trail_5","FAI41","4.21883"
"trail_5","FAI42","13.88473"
"trail_5","FAI10_1","18.06785"
"trail_5","FAI10_2","18.05732"
"trail_5","FAI10_3","18.05443"
"trail_5","FAI11_1","3.01265"
"trail_5","FAI11_2","2.98035"
"trail_5","FAI11_3","2.96662"
"trail_5","FAI12","29.43062"
"trail_5","FAI13","15.03602"
"trail_5","FAI14","13.96315"
"trail_5","FAI15","43.38468"
"trail_5","FAI18","25.01579"
"trail_5","FAI20","22.2147"
"trail_5","FAI29","109.14065"
"trail_5","FAI32","85.84259"
"trail_5","FAI47","5.73329"
"trail_5","FAI48","17.64105"
"trail_5","FAI49","92.55358"
"trail_5","FAI50","115.19651"
"trail_5","FAI51","107.6333"
"trail_5","FAI52","81.40958"
"trail_5","FAI53","76.95399"
"trail_5","FAI54","68.41857"
"trail_5","FAI55_1","15.76454"
"trail_5","FAI55_2","15.78405"
"trail_5","FAI56","122.78084"
"trail_5","FAI57","116.9475"
"trail_5","FAI58","42.15816"
"trail_5","FAI59","43.3888"
"trail_5","FAI61","115.91859"
"trail_5","FAI62","109.15186"
"trail_5","FAI63","28.46169"
"trail_5","FAI64","45.15679"
"trail_5","FAI65","44.57968"
"trail_5","FAI66","41.23168"
"trail_5","FAI67","78.72579"
"trail_5","FAI68","77.01573"
"trail_5","FAI69","72.76637"
"trail_5","FAI70","44.57694"
"trail_5","FAI71","2.40929"
"trail_5","FAI43","1.09565"
"trail_5","SourceSheet","data4"
"trail_5","FAI1",NA
"trail_5","FAI2",NA
"trail_5","FAI4",NA
"trail_5","FAI5",NA
"trail_5","startTime","1899-12-31 00:10:32.3"
"trail_5","bin","25"
"trail_5","fixture1","#103"
"trail_5","fixture","#113"
"trail_5","FAI3_1","0.05862"
"trail_5","FAI3_2","0.06211"
"trail_5","FAI3_3","0.06198"
"trail_5","FAI3_4","0.06675"
"trail_5","FAI3_5","0.07028"
"trail_5","FAI3_6","0.06972"
"trail_5","FAI7","0.1258"
"trail_5","FAI44","0.02654"
"trail_5","FAI45","0.07284"
"trail_5","FAI72_T3A","0.05643"
"trail_5","FAI72_T3B","0.0942"
"trail_5","FAI72_T4A","0.064"
"trail_5","FAI72_T4B","0.08683"
"trail_5","FAI72_T9A","0.06865"
"trail_5","FAI72_T9B","0.06408"
"trail_5","FAI73_T12","0.11933"
"trail_5","FAI73_T1","0.15682"
"trail_5","FAI73_T2A","0.17401"
"trail_5","FAI73_T2B","0.1624"
"trail_5","FAI73_T5A","0.15031"
"trail_5","FAI73_T5B","0.20623"
"trail_5","FAI73_T6","0.12818"
"trail_5","FAI73_T7A","0.13796"
"trail_5","FAI73_T7B","0.1425"
"trail_5","FAI73_T7C","0.16607"
"trail_5","FAI73_T10A","0.16873"
"trail_5","FAI73_T10B","0.16922"
"trail_5","FAI73_T11","0.14364"
"trail_5","FAI72DOE_1","6.6229999999999997E-2"
"trail_5","FAI72DOE_2","0.07933"
"trail_5","FAI72DOE_3","0.07559"
"trail_5","FAI73DOE_1","0.13956"
"trail_5","FAI73DOE_2","0.1928"
"trail_5","FAI73DOE_3","0.15453"
"trail_5","FAI73DOE_4","0.15887"
"trail_5","FAI73DOE_5","0.18816"
"trail_5","FAI73DOE_6","0.15249"
"trail_5","FAI73DOE_7","0.14856"
"trail_5","FAI73DOE_8","0.15873"
"trail_5","FAI73DOE_9","0.1469"
"trail_5","FAI73DOE_10","0.19196"
"trail_5","FAI73DOE_11","0.21048"
"trail_5","FAI73DOE_12","0.16887"
"trail_5","FAI16","40.43998"
"trail_5","FAI17","34.05106"
"trail_5","FAI19","23.17694"
"trail_5","FAI21","20.58556"
"trail_5","FAI22","12.56978"
"trail_5","FAI23","0.40273"
"trail_5","FAI24","4.47308"
"trail_5","FAI25","121.50564"
"trail_5","FAI26","115.33916"
"trail_5","FAI27","113.54351"
"trail_5","FAI28","111.04938"
"trail_5","FAI30","2.67964"
"trail_5","FAI31","0.66516"
"trail_5","FAI33","84.1411"
"trail_5","FAI34","80.50995"
"trail_5","FAI35","71.15079"
"trail_5","FAI36","62.41066"
"trail_5","FAI37","56.28401"
"trail_5","FAI38","3.87812"
"trail_5","FAI39","1.29949"
"trail_5","FAI40","42.75434"
"trail_5","FAI41","4.21941"
"trail_5","FAI42","13.88779"
"trail_5","FAI10_1","18.06845"
"trail_5","FAI10_2","18.05718"
"trail_5","FAI10_3","18.05535"
"trail_5","FAI11_1","3.01335"
"trail_5","FAI11_2","2.97959"
"trail_5","FAI11_3","2.95114"
"trail_5","FAI12","29.42876"
"trail_5","FAI13","15.0398"
"trail_5","FAI14","13.96592"
"trail_5","FAI15","43.36899"
"trail_5","FAI18","25.01384"
"trail_5","FAI20","22.21553"
"trail_5","FAI29","109.14433"
"trail_5","FAI32","85.83953"
"trail_5","FAI47","5.73488"
"trail_5","FAI48","17.64328"
"trail_5","FAI49","92.55124"
"trail_5","FAI50","115.19765"
"trail_5","FAI51","107.62689"
"trail_5","FAI52","81.40692"
"trail_5","FAI53","76.95093"
"trail_5","FAI54","68.41306"
"trail_5","FAI55_1","15.7619"
"trail_5","FAI55_2","15.77843"
"trail_5","FAI56","122.78762"
"trail_5","FAI57","116.94775"
"trail_5","FAI58","42.1514"
"trail_5","FAI59","43.37176"
"trail_5","FAI61","115.9203"
"trail_5","FAI62","109.15345"
"trail_5","FAI63","28.48998"
"trail_5","FAI64","45.15849"
"trail_5","FAI65","44.58171"
"trail_5","FAI66","41.25517"
"trail_5","FAI67","78.7183"
"trail_5","FAI68","77.00652"
"trail_5","FAI69","72.75734"
"trail_5","FAI70","44.58303"
"trail_5","FAI71","2.40396"
"trail_5","FAI43","1.11593"
"trail_5","SourceSheet","data4"
"trail_5","FAI1",NA
"trail_5","FAI2",NA
"trail_5","FAI4",NA
"trail_5","FAI5",NA
"trail_5","startTime","1899-12-31 00:10:28.3"
"trail_5","bin","26"
"trail_5","fixture1","#104"
"trail_5","fixture","#114"
"trail_5","FAI3_1","0.0611"
"trail_5","FAI3_2","0.0573"
"trail_5","FAI3_3","0.05797"
"trail_5","FAI3_4","0.04693"
"trail_5","FAI3_5","0.04845"
"trail_5","FAI3_6","0.05429"
"trail_5","FAI7","0.17834"
"trail_5","FAI44","0.03245"
"trail_5","FAI45","0.07873"
"trail_5","FAI72_T3A","0.00168"
"trail_5","FAI72_T3B","0.06368"
"trail_5","FAI72_T4A","0.00156"
"trail_5","FAI72_T4B","0.01049"
"trail_5","FAI72_T9A","0.00539"
"trail_5","FAI72_T9B","0.0293"
"trail_5","FAI73_T12","0.10954"
"trail_5","FAI73_T1","0.09588"
"trail_5","FAI73_T2A","0.14368"
"trail_5","FAI73_T2B","0.07397"
"trail_5","FAI73_T5A","0.14216"
"trail_5","FAI73_T5B","0.19329"
"trail_5","FAI73_T6","0.12595"
"trail_5","FAI73_T7A","0.13223"
"trail_5","FAI73_T7B","0.10039"
"trail_5","FAI73_T7C","0.13527"
"trail_5","FAI73_T10A","0.16538"
"trail_5","FAI73_T10B","0.11946"
"trail_5","FAI73_T11","0.12831"
"trail_5","FAI72DOE_1","5.8749999999999997E-2"
"trail_5","FAI72DOE_2","0.04317"
"trail_5","FAI72DOE_3","0.06185"
"trail_5","FAI73DOE_1","0.15244"
"trail_5","FAI73DOE_2","0.24148"
"trail_5","FAI73DOE_3","0.12926"
"trail_5","FAI73DOE_4","0.15281"
"trail_5","FAI73DOE_5","0.15093"
"trail_5","FAI73DOE_6","0.16267"
"trail_5","FAI73DOE_7","0.14937"
"trail_5","FAI73DOE_8","0.14743"
"trail_5","FAI73DOE_9","0.15236"
"trail_5","FAI73DOE_10","0.18806"
"trail_5","FAI73DOE_11","0.21152"
"trail_5","FAI73DOE_12","0.17607"
"trail_5","FAI16","40.97371"
"trail_5","FAI17","34.05876"
"trail_5","FAI19","23.1751"
"trail_5","FAI21","20.62869"
"trail_5","FAI22","12.04804"
"trail_5","FAI23","0.39387"
"trail_5","FAI24","4.46074"
"trail_5","FAI25","121.27352"
"trail_5","FAI26","115.35007"
"trail_5","FAI27","113.5518"
"trail_5","FAI28","111.05526"
"trail_5","FAI30","2.67686"
"trail_5","FAI31","0.6612"
"trail_5","FAI33","84.1499"
"trail_5","FAI34","80.50962"
"trail_5","FAI35","71.16654"
"trail_5","FAI36","62.36868"
"trail_5","FAI37","56.27476"
"trail_5","FAI38","3.60967"
"trail_5","FAI39","0.9591"
"trail_5","FAI40","42.76519"
"trail_5","FAI41","4.24112"
"trail_5","FAI42","13.86668"
"trail_5","FAI10_1","18.06613"
"trail_5","FAI10_2","18.05512"
"trail_5","FAI10_3","18.05337"
"trail_5","FAI11_1","3.01167"
"trail_5","FAI11_2","2.98191"
"trail_5","FAI11_3","2.97706"
"trail_5","FAI12","29.442"
"trail_5","FAI13","15.02916"
"trail_5","FAI14","13.96498"
"trail_5","FAI15","43.38514"
"trail_5","FAI18","25.02611"
"trail_5","FAI20","22.22658"
"trail_5","FAI29","109.14141"
"trail_5","FAI32","85.8443"
"trail_5","FAI47","5.72676"
"trail_5","FAI48","17.65548"
"trail_5","FAI49","92.55228"
"trail_5","FAI50","115.20721"
"trail_5","FAI51","107.64103"
"trail_5","FAI52","81.41369"
"trail_5","FAI53","76.94843"
"trail_5","FAI54","68.42477"
"trail_5","FAI55_1","15.74894"
"trail_5","FAI55_2","15.76669"
"trail_5","FAI56","122.78685"
"trail_5","FAI57","116.95387"
"trail_5","FAI58","42.16489"
"trail_5","FAI59","43.38869"
"trail_5","FAI61","115.9052"
"trail_5","FAI62","109.15231"
"trail_5","FAI63","28.49673"
"trail_5","FAI64","45.17062"
"trail_5","FAI65","44.59198"
"trail_5","FAI66","41.26242"
"trail_5","FAI67","78.72394"
"trail_5","FAI68","77.01152"
"trail_5","FAI69","72.76424"
"trail_5","FAI70","44.59301"
"trail_5","FAI71","2.39254"
"trail_5","FAI43","1.09525"
"trail_5","SourceSheet","data4"
"trail_5","FAI1",NA
"trail_5","FAI2",NA
"trail_5","FAI4",NA
"trail_5","FAI5",NA
"trail_5","startTime","1899-12-31 00:10:50.8"
"trail_5","bin","27"
"trail_5","fixture1","#103"
"trail_5","fixture","#113"
"trail_5","FAI3_1","0.05352"
"trail_5","FAI3_2","0.06123"
"trail_5","FAI3_3","0.06284"
"trail_5","FAI3_4","0.06891"
"trail_5","FAI3_5","0.06963"
"trail_5","FAI3_6","0.06744"
"trail_5","FAI7","0.11993"
"trail_5","FAI44","0.01906"
"trail_5","FAI45","0.06276"
"trail_5","FAI72_T3A","0.05594"
"trail_5","FAI72_T3B","0.09048"
"trail_5","FAI72_T4A","0.05714"
"trail_5","FAI72_T4B","0.08369"
"trail_5","FAI72_T9A","0.06869"
"trail_5","FAI72_T9B","0.06656"
"trail_5","FAI73_T12","0.13881"
"trail_5","FAI73_T1","0.15507"
"trail_5","FAI73_T2A","0.15384"
"trail_5","FAI73_T2B","0.15752"
"trail_5","FAI73_T5A","0.15391"
"trail_5","FAI73_T5B","0.20691"
"trail_5","FAI73_T6","0.14473"
"trail_5","FAI73_T7A","0.14406"
"trail_5","FAI73_T7B","0.15109"
"trail_5","FAI73_T7C","0.1681"
"trail_5","FAI73_T10A","0.16915"
"trail_5","FAI73_T10B","0.17409"
"trail_5","FAI73_T11","0.14252"
"trail_5","FAI72DOE_1","7.6619999999999994E-2"
"trail_5","FAI72DOE_2","0.07551"
"trail_5","FAI72DOE_3","0.07238"
"trail_5","FAI73DOE_1","0.14998"
"trail_5","FAI73DOE_2","0.20219"
"trail_5","FAI73DOE_3","0.15554"
"trail_5","FAI73DOE_4","0.15632"
"trail_5","FAI73DOE_5","0.17667"
"trail_5","FAI73DOE_6","0.16335"
"trail_5","FAI73DOE_7","0.16102"
"trail_5","FAI73DOE_8","0.15755"
"trail_5","FAI73DOE_9","0.15278"
"trail_5","FAI73DOE_10","0.18684"
"trail_5","FAI73DOE_11","0.20235"
"trail_5","FAI73DOE_12","0.17167"
"trail_5","FAI16","40.42886"
"trail_5","FAI17","33.91124"
"trail_5","FAI19","23.18021"
"trail_5","FAI21","20.5966"
"trail_5","FAI22","12.40071"
"trail_5","FAI23","0.41334"
"trail_5","FAI24","4.4797"
"trail_5","FAI25","121.50619"
"trail_5","FAI26","115.34603"
"trail_5","FAI27","113.55931"
"trail_5","FAI28","111.0472"
"trail_5","FAI30","2.68872"
"trail_5","FAI31","0.66788"
"trail_5","FAI33","84.13014"
"trail_5","FAI34","80.49833"
"trail_5","FAI35","71.15889"
"trail_5","FAI36","62.41871"
"trail_5","FAI37","56.2711"
"trail_5","FAI38","3.43213"
"trail_5","FAI39","1.01218"
"trail_5","FAI40","42.88801"
"trail_5","FAI41","4.21593"
"trail_5","FAI42","13.89219"
"trail_5","FAI10_1","18.06294"
"trail_5","FAI10_2","18.05695"
"trail_5","FAI10_3","18.05235"
"trail_5","FAI11_1","3.01085"
"trail_5","FAI11_2","2.98022"
"trail_5","FAI11_3","2.9309"
"trail_5","FAI12","29.44714"
"trail_5","FAI13","15.03558"
"trail_5","FAI14","13.94934"
"trail_5","FAI15","43.38426"
"trail_5","FAI18","25.01589"
"trail_5","FAI20","22.21608"
"trail_5","FAI29","109.15145"
"trail_5","FAI32","85.84739"
"trail_5","FAI47","5.73022"
"trail_5","FAI48","17.64495"
"trail_5","FAI49","92.55664"
"trail_5","FAI50","115.21123"
"trail_5","FAI51","107.63704"
"trail_5","FAI52","81.41278"
"trail_5","FAI53","76.95582"
"trail_5","FAI54","68.41692"
"trail_5","FAI55_1","15.76224"
"trail_5","FAI55_2","15.77778"
"trail_5","FAI56","122.79152"
"trail_5","FAI57","116.96076"
"trail_5","FAI58","42.15625"
"trail_5","FAI59","43.3875"
"trail_5","FAI61","115.92868"
"trail_5","FAI62","109.15861"
"trail_5","FAI63","28.45806"
"trail_5","FAI64","45.16317"
"trail_5","FAI65","44.58431"
"trail_5","FAI66","41.22917"
"trail_5","FAI67","78.73935"
"trail_5","FAI68","77.02535"
"trail_5","FAI69","72.78014"
"trail_5","FAI70","44.58484"
"trail_5","FAI71","2.40399"
"trail_5","FAI43","1.03799"
"trail_5","SourceSheet","data4"
"trail_5","FAI1",NA
"trail_5","FAI2",NA
"trail_5","FAI4",NA
"trail_5","FAI5",NA
"trail_5","startTime","1899-12-31 00:10:46.9"
"trail_5","bin","28"
"trail_5","fixture1","#104"
"trail_5","fixture","#114"
"trail_5","FAI3_1","0.05905"
"trail_5","FAI3_2","0.05948"
"trail_5","FAI3_3","0.05694"
"trail_5","FAI3_4","0.04937"
"trail_5","FAI3_5","0.04989"
"trail_5","FAI3_6","0.05338"
"trail_5","FAI7","0.16419"
"trail_5","FAI44","0.02494"
"trail_5","FAI45","0.0699"
"trail_5","FAI72_T3A","0.00019"
"trail_5","FAI72_T3B","0.02513"
"trail_5","FAI72_T4A","5e-04"
"trail_5","FAI72_T4B","0.0082"
"trail_5","FAI72_T9A","0.00612"
"trail_5","FAI72_T9B","0.03665"
"trail_5","FAI73_T12","0.12134"
"trail_5","FAI73_T1","0.09094"
"trail_5","FAI73_T2A","0.11567"
"trail_5","FAI73_T2B","0.07595"
"trail_5","FAI73_T5A","0.14477"
"trail_5","FAI73_T5B","0.18934"
"trail_5","FAI73_T6","0.12084"
"trail_5","FAI73_T7A","0.12939"
"trail_5","FAI73_T7B","0.10824"
"trail_5","FAI73_T7C","0.14669"
"trail_5","FAI73_T10A","0.1692"
"trail_5","FAI73_T10B","0.13656"
"trail_5","FAI73_T11","0.13442"
"trail_5","FAI72DOE_1","5.7230000000000003E-2"
"trail_5","FAI72DOE_2","0.0579"
"trail_5","FAI72DOE_3","0.06132"
"trail_5","FAI73DOE_1","0.16638"
"trail_5","FAI73DOE_2","0.24147"
"trail_5","FAI73DOE_3","0.12419"
"trail_5","FAI73DOE_4","0.15296"
"trail_5","FAI73DOE_5","0.16711"
"trail_5","FAI73DOE_6","0.15926"
"trail_5","FAI73DOE_7","0.15594"
"trail_5","FAI73DOE_8","0.16343"
"trail_5","FAI73DOE_9","0.14022"
"trail_5","FAI73DOE_10","0.157"
"trail_5","FAI73DOE_11","0.1764"
"trail_5","FAI73DOE_12","0.17354"
"trail_5","FAI16","40.43316"
"trail_5","FAI17","34.0255"
"trail_5","FAI19","23.15897"
"trail_5","FAI21","20.61242"
"trail_5","FAI22","12.42743"
"trail_5","FAI23","0.41418"
"trail_5","FAI24","4.47187"
"trail_5","FAI25","121.48644"
"trail_5","FAI26","115.34484"
"trail_5","FAI27","113.54937"
"trail_5","FAI28","111.04594"
"trail_5","FAI30","2.6882"
"trail_5","FAI31","0.65837"
"trail_5","FAI33","84.1576"
"trail_5","FAI34","80.51171"
"trail_5","FAI35","71.16136"
"trail_5","FAI36","62.42256"
"trail_5","FAI37","56.27195"
"trail_5","FAI38","3.89408"
"trail_5","FAI39","1.2635"
"trail_5","FAI40","42.77025"
"trail_5","FAI41","4.22713"
"trail_5","FAI42","13.8721"
"trail_5","FAI10_1","18.06781"
"trail_5","FAI10_2","18.05539"
"trail_5","FAI10_3","18.05233"
"trail_5","FAI11_1","3.01403"
"trail_5","FAI11_2","2.97802"
"trail_5","FAI11_3","2.96677"
"trail_5","FAI12","29.42766"
"trail_5","FAI13","15.03765"
"trail_5","FAI14","13.96227"
"trail_5","FAI15","43.37556"
"trail_5","FAI18","25.01942"
"trail_5","FAI20","22.21967"
"trail_5","FAI29","109.14385"
"trail_5","FAI32","85.84693"
"trail_5","FAI47","5.73344"
"trail_5","FAI48","17.64861"
"trail_5","FAI49","92.55686"
"trail_5","FAI50","115.20018"
"trail_5","FAI51","107.64439"
"trail_5","FAI52","81.41278"
"trail_5","FAI53","76.95789"
"trail_5","FAI54","68.42175"
"trail_5","FAI55_1","15.75571"
"trail_5","FAI55_2","15.77359"
"trail_5","FAI56","122.78304"
"trail_5","FAI57","116.94908"
"trail_5","FAI58","42.15675"
"trail_5","FAI59","43.37876"
"trail_5","FAI61","115.91987"
"trail_5","FAI62","109.1547"
"trail_5","FAI63","28.49201"
"trail_5","FAI64","45.16453"
"trail_5","FAI65","44.58419"
"trail_5","FAI66","41.25525"
"trail_5","FAI67","78.72135"
"trail_5","FAI68","77.00717"
"trail_5","FAI69","72.75985"
"trail_5","FAI70","44.58468"
"trail_5","FAI71","2.39851"
"trail_5","FAI43","1.12521"
"trail_5","SourceSheet","data4"
"trail_5","FAI1",NA
"trail_5","FAI2",NA
"trail_5","FAI4",NA
"trail_5","FAI5",NA
"trail_5","startTime","1899-12-31 00:11:09.2"
"trail_5","bin","29"
"trail_5","fixture1","#103"
"trail_5","fixture","#113"
"trail_5","FAI3_1","0.06008"
"trail_5","FAI3_2","0.06472"
"trail_5","FAI3_3","0.06146"
"trail_5","FAI3_4","0.06952"
"trail_5","FAI3_5","0.06887"
"trail_5","FAI3_6","0.06868"
"trail_5","FAI7","0.11797"
"trail_5","FAI44","0.02676"
"trail_5","FAI45","0.04346"
"trail_5","FAI72_T3A","0.05218"
"trail_5","FAI72_T3B","0.09465"
"trail_5","FAI72_T4A","0.0545"
"trail_5","FAI72_T4B","0.08547"
"trail_5","FAI72_T9A","0.06627"
"trail_5","FAI72_T9B","0.05874"
"trail_5","FAI73_T12","0.13514"
"trail_5","FAI73_T1","0.15287"
"trail_5","FAI73_T2A","0.16341"
"trail_5","FAI73_T2B","0.15739"
"trail_5","FAI73_T5A","0.16132"
"trail_5","FAI73_T5B","0.19123"
"trail_5","FAI73_T6","0.1416"
"trail_5","FAI73_T7A","0.14056"
"trail_5","FAI73_T7B","0.14183"
"trail_5","FAI73_T7C","0.16289"
"trail_5","FAI73_T10A","0.158"
"trail_5","FAI73_T10B","0.16972"
"trail_5","FAI73_T11","0.14846"
"trail_5","FAI72DOE_1","7.8E-2"
"trail_5","FAI72DOE_2","0.08011"
"trail_5","FAI72DOE_3","0.07479"
"trail_5","FAI73DOE_1","0.14738"
"trail_5","FAI73DOE_2","0.19564"
"trail_5","FAI73DOE_3","0.15676"
"trail_5","FAI73DOE_4","0.16071"
"trail_5","FAI73DOE_5","0.19098"
"trail_5","FAI73DOE_6","0.16184"
"trail_5","FAI73DOE_7","0.15622"
"trail_5","FAI73DOE_8","0.18222"
"trail_5","FAI73DOE_9","0.17695"
"trail_5","FAI73DOE_10","0.19141"
"trail_5","FAI73DOE_11","0.20495"
"trail_5","FAI73DOE_12","0.1707"
"trail_5","FAI16","40.40505"
"trail_5","FAI17","34.00208"
"trail_5","FAI19","23.16479"
"trail_5","FAI21","20.58303"
"trail_5","FAI22","12.37455"
"trail_5","FAI23","0.41717"
"trail_5","FAI24","4.48805"
"trail_5","FAI25","121.27684"
"trail_5","FAI26","115.35017"
"trail_5","FAI27","113.55765"
"trail_5","FAI28","111.05616"
"trail_5","FAI30","2.6991"
"trail_5","FAI31","0.6817"
"trail_5","FAI33","84.15031"
"trail_5","FAI34","80.51677"
"trail_5","FAI35","71.17938"
"trail_5","FAI36","62.4033"
"trail_5","FAI37","56.28548"
"trail_5","FAI38","3.90808"
"trail_5","FAI39","1.24935"
"trail_5","FAI40","42.92541"
"trail_5","FAI41","4.21465"
"trail_5","FAI42","13.8854"
"trail_5","FAI10_1","18.06888"
"trail_5","FAI10_2","18.05822"
"trail_5","FAI10_3","18.05819"
"trail_5","FAI11_1","3.01462"
"trail_5","FAI11_2","2.98047"
"trail_5","FAI11_3","2.93705"
"trail_5","FAI12","29.43024"
"trail_5","FAI13","15.04454"
"trail_5","FAI14","13.96303"
"trail_5","FAI15","43.36136"
"trail_5","FAI18","25.01097"
"trail_5","FAI20","22.21368"
"trail_5","FAI29","109.14764"
"trail_5","FAI32","85.84464"
"trail_5","FAI47","5.73454"
"trail_5","FAI48","17.64023"
"trail_5","FAI49","92.55438"
"trail_5","FAI50","115.22846"
"trail_5","FAI51","107.63145"
"trail_5","FAI52","81.40934"
"trail_5","FAI53","76.95094"
"trail_5","FAI54","68.41362"
"trail_5","FAI55_1","15.76166"
"trail_5","FAI55_2","15.77598"
"trail_5","FAI56","122.79114"
"trail_5","FAI57","116.98145"
"trail_5","FAI58","42.14892"
"trail_5","FAI59","43.36359"
"trail_5","FAI61","115.9248"
"trail_5","FAI62","109.15798"
"trail_5","FAI63","28.46489"
"trail_5","FAI64","45.15814"
"trail_5","FAI65","44.5742"
"trail_5","FAI66","41.23397"
"trail_5","FAI67","78.75547"
"trail_5","FAI68","77.04368"
"trail_5","FAI69","72.79602"
"trail_5","FAI70","44.57713"
"trail_5","FAI71","2.40206"
"trail_5","FAI43","1.0629"
"trail_5","SourceSheet","data4"
"trail_5","FAI1",NA
"trail_5","FAI2",NA
"trail_5","FAI4",NA
"trail_5","FAI5",NA
"trail_5","startTime","1899-12-31 00:11:05.2"
"trail_5","bin","30"
"trail_5","fixture1","#104"
"trail_5","fixture","#114"
"trail_5","FAI3_1","0.04926"
"trail_5","FAI3_2","0.05404"
"trail_5","FAI3_3","0.05616"
"trail_5","FAI3_4","0.05155"
"trail_5","FAI3_5","0.05231"
"trail_5","FAI3_6","0.05345"
"trail_5","FAI7","0.1888"
"trail_5","FAI44","0.00676"
"trail_5","FAI45","0.06922"
"trail_5","FAI72_T3A","0.00962"
"trail_5","FAI72_T3B","0.01085"
"trail_5","FAI72_T4A","0.01278"
"trail_5","FAI72_T4B","0.00085"
"trail_5","FAI72_T9A","0.01707"
"trail_5","FAI72_T9B","0.00575"
"trail_5","FAI73_T12","0.13755"
"trail_5","FAI73_T1","0.08119"
"trail_5","FAI73_T2A","0.12357"
"trail_5","FAI73_T2B","0.0646"
"trail_5","FAI73_T5A","0.13784"
"trail_5","FAI73_T5B","0.19009"
"trail_5","FAI73_T6","0.13552"
"trail_5","FAI73_T7A","0.14373"
"trail_5","FAI73_T7B","0.1048"
"trail_5","FAI73_T7C","0.12039"
"trail_5","FAI73_T10A","0.16314"
"trail_5","FAI73_T10B","0.13647"
"trail_5","FAI73_T11","0.1442"
"trail_5","FAI72DOE_1","6.9570000000000007E-2"
"trail_5","FAI72DOE_2","0.06548"
"trail_5","FAI72DOE_3","0.0582"
"trail_5","FAI73DOE_1","0.17064"
"trail_5","FAI73DOE_2","0.23638"
"trail_5","FAI73DOE_3","0.12377"
"trail_5","FAI73DOE_4","0.15868"
"trail_5","FAI73DOE_5","0.16089"
"trail_5","FAI73DOE_6","0.16506"
"trail_5","FAI73DOE_7","0.14862"
"trail_5","FAI73DOE_8","0.15567"
"trail_5","FAI73DOE_9","0.15564"
"trail_5","FAI73DOE_10","0.17796"
"trail_5","FAI73DOE_11","0.16416"
"trail_5","FAI73DOE_12","0.1698"
"trail_5","FAI16","40.48571"
"trail_5","FAI17","33.44603"
"trail_5","FAI19","22.68365"
"trail_5","FAI21","20.64905"
"trail_5","FAI22","12.51742"
"trail_5","FAI23","0.39303"
